,time,중지,검지,약지,소지,엄지,target
2,17.806,-3.94231,-2.6869,-2.60854,-0.98186,0.21155,1
2,17.973,-4.0748,-2.77967,-2.66842,-1.27469,0.12347,1
2,18.139,-4.17244,-2.85592,-2.82611,-1.39942,-0.02061,1
2,18.305,-4.29246,-2.93506,-2.94771,-1.42038,-0.14875,1
2,18.471,-4.39402,-3.00754,-3.0871,-1.58371,-0.32122,1
2,18.637,-4.49789,-3.07422,-3.25159,-1.8145,-0.41766,1
2,18.803,-4.59898,-3.138,-3.39672,-2.38439,-0.47366,1
2,18.968,-4.70862,-3.19163,-3.48982,-2.71624,-0.58216,1
2,19.134,-4.79518,-3.26237,-3.58187,-2.81856,-0.69124,1
2,19.3,-4.87388,-3.32934,-3.70739,-2.96383,-0.78515,1
2,19.467,-4.94821,-3.38616,-3.74034,-2.79241,-0.85184,1
2,19.632,-5.0006,-3.4427,-3.71602,-2.82873,-0.93856,1
2,19.799,-5.0643,-3.49256,-3.78271,-2.91423,-0.99262,1
2,19.965,-5.12755,-3.54127,-3.85802,-2.98853,-1.08731,1
2,20.131,-5.18456,-3.58968,-3.94537,-2.98044,-1.17617,1
2,20.298,-5.25288,-3.63346,-4.04657,-3.10973,-1.23684,1
2,20.464,-5.31312,-3.67869,-4.10567,-3.17448,-1.3082,1
2,20.631,-5.36713,-3.71782,-4.16765,-3.20437,-1.36147,1
3,0.238,-0.08206,-0.11161,-0.08525,-0.08709,-0.02175,1
3,0.403,-0.17647,-0.23417,-0.19578,-0.18287,-0.21041,1
3,0.568,-0.24745,-0.31852,-0.25303,-0.26626,-0.39266,1
3,0.734,-0.31096,-0.41866,-0.35191,-0.35465,-0.54125,1
3,0.9,-0.38449,-0.56645,-0.4389,-0.44717,-0.69511,1
3,1.065,-0.43905,-0.67398,-0.51077,-0.53252,-0.81416,1
3,1.23,-0.5032,-0.7573,-0.57843,-0.60897,-0.90231,1
3,1.396,-0.58121,-0.83731,-0.65253,-0.67586,-0.98565,1
3,1.562,-0.6622,-0.9028,-0.73803,-0.74753,-1.15256,1
3,1.727,-0.72614,-0.97771,-0.79652,-0.82007,-1.28627,1
3,1.892,-0.7905,-1.05671,-0.86046,-0.88457,-1.33733,1
3,2.058,-0.85764,-1.1199,-0.93208,-0.94799,-1.46646,1
3,2.223,-0.91071,-1.18921,-0.98511,-1.00989,-1.63085,1
